RowID,CallNumber,CallDuration,CallHour,CallMinute,CallSecond,UnitID,Incident Number,CallType,CallDate,Watch Date,ReceivedDtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,AvailableDtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location
191861694-T03,191861694,5.566666669,12,23,5,T03,19079399,Vehicle Fire,7/5/19,7/5/19,7/5/19 12:23:05,7/5/19 12:24:36 PM,7/5/19 12:24:48 PM,7/5/19 12:25:47 PM,,,,Fire,7/5/19 12:28:39 PM,FULTON ST/LARKIN ST,San Francisco,94102,B02,36,1551,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.77958443579076, -122.41676809410758)"
191930200-E03,191930200,3.666666665,1,42,53,E03,19082083,Outside Fire,7/12/19,7/11/19,7/12/19 1:42:53,7/12/19 1:44:25 AM,7/12/19 1:44:46 AM,7/12/19 1:46:18 AM,,,,Fire,7/12/19 1:46:33 AM,400 Block of EDDY ST,San Francisco,94109,B02,3,1545,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78367395235669, -122.41507298080322)"
191931978-E41,191931978,11.85,13,16,36,E41,19082266,Outside Fire,7/12/19,7/12/19,7/12/19 13:16:36,7/12/19 1:18:14 PM,7/12/19 1:18:45 PM,7/12/19 1:20:31 PM,7/12/19 1:25:14 PM,,,Fire,7/12/19 1:28:27 PM,SHANNON ST/GEARY ST,San Francisco,94102,B01,3,1462,3,3,3,TRUE,Fire,1,ENGINE,1,1,6,Tenderloin,"(37.78683451234463, -122.4123403031764)"
191951700-E03,191951700,7.899999992,13,3,13,E03,19083049,Vehicle Fire,7/14/19,7/14/19,7/14/19 13:03:13,7/14/19 1:04:06 PM,7/14/19 1:04:51 PM,7/14/19 1:05:57 PM,7/14/19 1:06:46 PM,,,Fire,7/14/19 1:11:07 PM,800 Block of POST ST,San Francisco,94109,B04,3,1543,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.78729529285916, -122.41580612874544)"
191951700-T03,191951700,7.616666666,13,3,13,T03,19083049,Vehicle Fire,7/14/19,7/14/19,7/14/19 13:03:13,7/14/19 1:04:06 PM,7/14/19 1:04:51 PM,7/14/19 1:06:01 PM,7/14/19 1:07:14 PM,,,Fire,7/14/19 1:10:50 PM,800 Block of POST ST,San Francisco,94109,B04,3,1543,3,3,3,FALSE,Fire,1,TRUCK,2,4,6,Tenderloin,"(37.78729529285916, -122.41580612874544)"
192042912-E03,192042912,6.5,17,11,25,E03,19086858,Outside Fire,7/23/19,7/23/19,7/23/19 17:11:25,7/23/19 5:11:25 PM,7/23/19 5:11:31 PM,7/23/19 5:12:59 PM,7/23/19 5:15:25 PM,,,Fire,7/23/19 5:17:55 PM,200 Block of ELLIS ST,San Francisco,94102,B03,3,1366,A,3,3,TRUE,Fire,1,ENGINE,1,3,6,Tenderloin,"(37.785124520548344, -122.41030774213746)"
192060354-E03,192060354,11.6,4,48,48,E03,19087492,Outside Fire,7/25/19,7/24/19,7/25/19 4:48:48,7/25/19 4:49:31 AM,7/25/19 4:49:35 AM,7/25/19 4:51:21 AM,7/25/19 4:53:33 AM,,,Fire,7/25/19 5:00:24 AM,TURK ST/LARKIN ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78237894335896, -122.41733888153023)"
192071239-E03,192071239,23.61666667,10,30,37,E03,19087991,Outside Fire,7/26/19,7/26/19,7/26/19 10:30:37,7/26/19 10:30:58 AM,7/26/19 10:32:43 AM,7/26/19 10:32:43 AM,7/26/19 10:34:21 AM,,,Fire,7/26/19 10:54:14 AM,LEAVENWORTH ST/MCALLISTER ST,San Francisco,94102,B03,36,1455,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78092685441434, -122.41367636290894)"
192071239-E36,192071239,3.9,10,30,37,E36,19087991,Outside Fire,7/26/19,7/26/19,7/26/19 10:30:37,7/26/19 10:30:58 AM,7/26/19 10:31:13 AM,,,,,Fire,7/26/19 10:34:31 AM,LEAVENWORTH ST/MCALLISTER ST,San Francisco,94102,B03,36,1455,3,3,3,TRUE,Fire,1,ENGINE,2,2,6,Tenderloin,"(37.78092685441434, -122.41367636290894)"
192093426-E03,192093426,11.61666667,18,28,32,E03,19089048,Outside Fire,7/28/19,7/28/19,7/28/19 18:28:32,7/28/19 6:31:25 PM,7/28/19 6:31:45 PM,7/28/19 6:33:28 PM,7/28/19 6:35:31 PM,,,Fire,7/28/19 6:40:09 PM,300 Block of POWELL ST,San Francisco,94102,B01,2,1362,3,3,3,TRUE,Fire,1,ENGINE,1,1,3,Tenderloin,"(37.78781815577055, -122.40838259859991)"
192094037-E36,192094037,12.1,21,26,24,E36,19089101,Outside Fire,7/28/19,7/28/19,7/28/19 21:26:24,7/28/19 9:26:54 PM,7/28/19 9:27:12 PM,7/28/19 9:29:04 PM,7/28/19 9:32:49 PM,,,Fire,7/28/19 9:38:30 PM,GROVE ST/HYDE ST,San Francisco,94103,B02,36,1552,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.778719428852966, -122.41474122302222)"
192110804-E03,192110804,9.849999998,8,17,6,E03,19089608,Outside Fire,7/30/19,7/30/19,7/30/19 8:17:06,7/30/19 8:18:13 AM,7/30/19 8:18:24 AM,7/30/19 8:20:03 AM,7/30/19 8:22:07 AM,,,Fire,7/30/19 8:26:57 AM,DODGE ST/TURK ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78242041772211, -122.41698299639681)"
192113953-E01,192113953,13.1,21,25,59,E01,19089884,Outside Fire,7/30/19,7/30/19,7/30/19 21:25:59,7/30/19 9:29:11 PM,7/30/19 9:29:42 PM,7/30/19 9:31:19 PM,7/30/19 9:34:50 PM,,,Fire,7/30/19 9:39:05 PM,200 Block of TAYLOR ST,San Francisco,94102,B03,3,1453,3,3,3,TRUE,Fire,1,ENGINE,1,3,6,Tenderloin,"(37.78461648045499, -122.4109773709145)"
192133149-E03,192133149,18.9,18,1,37,E03,19090659,Outside Fire,8/1/19,8/1/19,8/1/19 18:01:37,8/1/19 6:02:52 PM,8/1/19 6:03:03 PM,8/1/19 6:03:57 PM,8/1/19 6:05:23 PM,,,Fire,8/1/19 6:20:31 PM,POLK ST/OFARRELL ST,San Francisco,94109,B02,3,3115,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.784960259561764, -122.41954785494165)"
192180674-E03,192180674,8.066666666,7,50,18,E03,19092540,Outside Fire,8/6/19,8/5/19,8/6/19 7:50:18,8/6/19 7:52:10 AM,8/6/19 7:52:34 AM,8/6/19 7:53:56 AM,8/6/19 7:56:42 AM,,,Fire,8/6/19 7:58:22 AM,EDDY ST/POLK ST,San Francisco,94109,B02,3,3115,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78310139927685, -122.4191817050345)"
192264113-E05,192264113,8.883333335,21,10,12,E05,19096241,Outside Fire,8/14/19,8/14/19,8/14/19 21:10:12,8/14/19 9:11:50 PM,8/14/19 9:11:58 PM,8/14/19 9:12:53 PM,8/14/19 9:15:29 PM,,,Fire,8/14/19 9:19:05 PM,TURK ST/POLK ST,San Francisco,94102,B02,3,3114,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.782169269196295, -122.4189932746367)"
192292937-E03,192292937,7.249999997,17,30,6,E03,19097537,Outside Fire,8/17/19,8/17/19,8/17/19 17:30:06,8/17/19 5:30:54 PM,8/17/19 5:31:01 PM,8/17/19 5:32:24 PM,8/17/19 5:34:45 PM,,,Fire,8/17/19 5:37:21 PM,100 Block of POWELL ST,San Francisco,94102,B03,3,1363,3,3,3,TRUE,Fire,1,ENGINE,1,3,3,Tenderloin,"(37.78594197069232, -122.40801273025853)"
192310019-E36,192310019,10.93333333,0,8,31,E36,19098086,Outside Fire,8/19/19,8/18/19,8/19/19 0:08:31,8/19/19 12:09:59 AM,8/19/19 12:10:52 AM,8/19/19 12:12:39 AM,8/19/19 12:16:17 AM,,,Fire,8/19/19 12:19:27 AM,TURK ST/LARKIN ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78237894335896, -122.41733888153023)"
192313900-54,192313900,30.91666666,19,55,54,54,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 7:58:36 PM,8/19/19 8:03:47 PM,,,Fire,8/19/19 8:26:49 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,MEDIC,2,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-B07,192313900,39,19,55,54,B07,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 8:00:32 PM,8/19/19 8:06:58 PM,,,Fire,8/19/19 8:34:54 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,CHIEF,6,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-E16,192313900,51.81666667,19,55,54,E16,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 7:58:49 PM,8/19/19 8:19:12 PM,,,Fire,8/19/19 8:47:43 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,11,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-E35,192313900,56.93333334,19,55,54,E35,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 7:58:44 PM,8/19/19 8:18:14 PM,,,Fire,8/19/19 8:52:50 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,8,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-E51,192313900,36.31666667,19,55,54,E51,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 7:59:06 PM,8/19/19 8:04:07 PM,,,Fire,8/19/19 8:32:13 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,3,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-FB3,192313900,56.43333333,19,55,54,FB3,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 8:00:20 PM,8/19/19 8:18:17 PM,,,Fire,8/19/19 8:52:20 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,9,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-RB1,192313900,56.76666667,19,55,54,RB1,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 8:11:20 PM,8/19/19 8:18:20 PM,,,Fire,8/19/19 8:52:40 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,10,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-RC2,192313900,37.61666667,19,55,54,RC2,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 7:59:23 PM,8/19/19 8:04:39 PM,,,Fire,8/19/19 8:33:31 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,RESCUE CAPTAIN,4,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-RS1,192313900,29.85,19,55,54,RS1,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 7:59:20 PM,8/19/19 8:18:09 PM,,,Fire,8/19/19 8:25:45 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,RESCUE SQUAD,7,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-RWC1,192313900,61.15,19,55,54,RWC1,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,,,,,Fire,8/19/19 8:57:03 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,13,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-RWC2,192313900,61.2,19,55,54,RWC2,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,,,,,Fire,8/19/19 8:57:06 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,12,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-T14,192313900,31.3,19,55,54,T14,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 7:59:44 PM,8/19/19 8:05:48 PM,,,Fire,8/19/19 8:27:12 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,TRUCK,5,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192313900-T16,192313900,59.36666667,19,55,54,T16,19098430,Water Rescue,8/19/19,8/19/19,8/19/19 19:55:54,8/19/19 7:57:28 PM,8/19/19 7:58:04 PM,8/19/19 7:59:03 PM,8/19/19 8:02:19 PM,,,Fire,8/19/19 8:55:16 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,TRUCK,1,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192314078-E03,192314078,12.16666667,20,54,37,E03,19098452,Outside Fire,8/19/19,8/19/19,8/19/19 20:54:37,8/19/19 8:55:57 PM,8/19/19 8:56:05 PM,8/19/19 8:57:26 PM,8/19/19 8:59:54 PM,,,Fire,8/19/19 9:06:47 PM,MASON ST/OFARRELL ST,San Francisco,94102,B03,3,1366,3,3,3,TRUE,Fire,1,ENGINE,1,1,6,Tenderloin,"(37.78620266389108, -122.40968307213494)"
192333136-E36,192333136,14.76666666,16,13,15,E36,19099198,Outside Fire,8/21/19,8/21/19,8/21/19 16:13:15,8/21/19 4:13:15 PM,8/21/19 4:13:34 PM,8/21/19 4:14:58 PM,8/21/19 4:17:24 PM,,,Fire,8/21/19 4:28:01 PM,8TH ST/MARKET ST,San Francisco,94103,B02,36,1551,I,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.778719428852966, -122.41474122302222)"
192370204-E36,192370204,8.866666665,1,14,18,E36,19100679,Outside Fire,8/25/19,8/24/19,8/25/19 1:14:18,8/25/19 1:16:23 AM,8/25/19 1:16:50 AM,8/25/19 1:18:54 AM,8/25/19 1:21:44 AM,,,Fire,8/25/19 1:23:10 AM,200 Block of LARKIN ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780036110279944, -122.41678952429797)"
192371901-E03,192371901,10.78333333,13,4,28,E03,19100850,Outside Fire,8/25/19,8/25/19,8/25/19 13:04:28,8/25/19 1:05:26 PM,8/25/19 1:06:56 PM,8/25/19 1:08:11 PM,8/25/19 1:10:15 PM,,,Fire,8/25/19 1:15:15 PM,300 Block of LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78096763995524, -122.41697828301066)"
192381519-E03,192381519,12.96666667,11,21,41,E03,19101233,Outside Fire,8/26/19,8/26/19,8/26/19 11:21:41,8/26/19 11:21:41 AM,8/26/19 11:22:44 AM,8/26/19 11:22:56 AM,8/26/19 11:24:15 AM,,,Fire,8/26/19 11:34:39 AM,CEDAR ST/POLK ST,San Francisco,94109,B04,3,1641,A,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.786358950502645, -122.41983309070173)"
192390413-E03,192390413,7.36666666,6,1,22,E03,19101583,Outside Fire,8/27/19,8/26/19,8/27/19 6:01:22,8/27/19 6:02:35 AM,8/27/19 6:02:40 AM,8/27/19 6:03:41 AM,8/27/19 6:06:13 AM,,,Fire,8/27/19 6:08:44 AM,ELLIS ST/HYDE ST,San Francisco,94109,B02,3,1555,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78444884066696, -122.4160717351038)"
192400193-E01,192400193,8.000000005,2,3,36,E01,19102001,Outside Fire,8/28/19,8/27/19,8/28/19 2:03:36,8/28/19 2:03:36 AM,8/28/19 2:04:00 AM,8/28/19 2:05:47 AM,,,,Fire,8/28/19 2:11:36 AM,0 Block of MCALLISTER ST,San Francisco,94102,B03,36,1455,A,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78111921215415, -122.41259697063744)"
192434009-E03,192434009,5.983333328,23,7,16,E03,19103803,Outside Fire,8/31/19,8/31/19,8/31/19 23:07:16,8/31/19 11:09:39 PM,8/31/19 11:09:54 PM,8/31/19 11:10:27 PM,8/31/19 11:12:17 PM,,,Fire,8/31/19 11:13:15 PM,TURK ST/HYDE ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78258503328092, -122.41569387210927)"
192440393-E36,192440393,8.766666673,3,37,14,E36,19103870,Outside Fire,9/1/19,8/31/19,9/1/19 3:37:14,9/1/19 3:38:26 AM,9/1/19 3:38:30 AM,9/1/19 3:40:17 AM,9/1/19 3:44:53 AM,,,Fire,9/1/19 3:46:00 AM,900 Block of OFARRELL ST,San Francisco,94109,B04,3,3162,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78480260511139, -122.42035958836092)"
192440420-E03,192440420,7.000000002,3,59,2,E03,19103876,Outside Fire,9/1/19,8/31/19,9/1/19 3:59:02,9/1/19 3:59:02 AM,9/1/19 3:59:12 AM,9/1/19 3:59:27 AM,9/1/19 4:01:49 AM,,,Fire,9/1/19 4:06:02 AM,800 Block of OFARRELL ST,San Francisco,94109,B04,3,1642,B,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78500948953681, -122.41871380761319)"
192443405-E03,192443405,6.166666673,20,8,8,E03,19104180,Outside Fire,9/1/19,9/1/19,9/1/19 20:08:08,9/1/19 8:09:30 PM,9/1/19 8:09:37 PM,9/1/19 8:10:47 PM,9/1/19 8:11:31 PM,,,Fire,9/1/19 8:14:18 PM,0 Block of CEDAR ST,San Francisco,94109,B04,3,1641,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.78651672652232, -122.41901675525418)"
192453683-E41,192453683,8.733333332,20,46,42,E41,19104633,Outside Fire,9/2/19,9/2/19,9/2/19 20:46:42,9/2/19 8:47:59 PM,9/2/19 8:48:58 PM,9/2/19 8:50:01 PM,9/2/19 8:52:51 PM,,,Fire,9/2/19 8:55:26 PM,TURK ST/JONES ST,San Francisco,94102,B03,3,1456,3,3,3,TRUE,Fire,1,ENGINE,2,2,6,Tenderloin,"(37.78300407767704, -122.41241174748173)"
192453683-T03,192453683,8.483333326,20,46,42,T03,19104633,Outside Fire,9/2/19,9/2/19,9/2/19 20:46:42,9/2/19 8:47:59 PM,9/2/19 8:49:05 PM,9/2/19 8:49:39 PM,9/2/19 8:51:51 PM,,,Fire,9/2/19 8:55:11 PM,TURK ST/JONES ST,San Francisco,94102,B03,3,1456,3,3,3,FALSE,Fire,1,TRUCK,1,2,6,Tenderloin,"(37.78300407767704, -122.41241174748173)"
192464604-E03,192464604,3.316666667,22,5,55,E03,19105114,Outside Fire,9/3/19,9/3/19,9/3/19 22:05:55,9/3/19 10:07:50 PM,9/3/19 10:07:59 PM,9/3/19 10:09:06 PM,9/3/19 10:09:06 PM,,,Fire,9/3/19 10:09:14 PM,CEDAR ST/LARKIN ST,San Francisco,94109,B04,3,1641,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.786565983578285, -122.41817885494449)"
192473118-93,192473118,3.299999996,16,15,38,93,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,9/4/19 4:17:29 PM,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,MEDIC,1,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192473118-B07,192473118,3.299999996,16,15,38,B07,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,CHIEF,2,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192473118-E16,192473118,3.299999996,16,15,38,E16,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,3,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192473118-E35,192473118,3.299999996,16,15,38,E35,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,4,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192473118-E51,192473118,3.299999996,16,15,38,E51,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,9/4/19 4:18:18 PM,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,5,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192473118-FB3,192473118,3.299999996,16,15,38,FB3,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,6,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192473118-RB1,192473118,3.299999996,16,15,38,RB1,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,7,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192473118-RWC1,192473118,3.299999996,16,15,38,RWC1,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,8,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192473118-RWC2,192473118,3.299999996,16,15,38,RWC2,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,9,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192473118-T16,192473118,3.299999996,16,15,38,T16,19105434,Other,9/4/19,9/4/19,9/4/19 16:15:38,9/4/19 4:16:04 PM,9/4/19 4:17:21 PM,,,,,Cancelled,9/4/19 4:18:56 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,TRUCK,10,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
192491635-E03,192491635,8.733333332,11,35,59,E03,19106194,Outside Fire,9/6/19,9/6/19,9/6/19 11:35:59,9/6/19 11:37:03 AM,9/6/19 11:37:12 AM,9/6/19 11:38:11 AM,9/6/19 11:43:01 AM,,,No Merit,9/6/19 11:44:43 AM,TURK ST/POLK ST,San Francisco,94102,B02,3,3114,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.782169269196295, -122.4189932746367)"
192493833-E36,192493833,6.399999998,20,37,14,E36,19106426,Outside Fire,9/6/19,9/6/19,9/6/19 20:37:14,9/6/19 8:37:14 PM,9/6/19 8:37:19 PM,9/6/19 8:39:03 PM,,,,Fire,9/6/19 8:43:38 PM,TURK ST/HYDE ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78258503328092, -122.41569387210927)"
192510668-E03,192510668,6.933333341,6,55,20,E03,19106970,Outside Fire,9/8/19,9/7/19,9/8/19 6:55:20,9/8/19 6:55:20 AM,9/8/19 6:55:51 AM,9/8/19 6:57:38 AM,9/8/19 7:00:32 AM,,,Fire,9/8/19 7:02:16 AM,1400 Block of MARKET ST,San Francisco,94102,B02,36,3219,A,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.77591186688677, -122.41846357838125)"
192530417-E01,192530417,7.999999995,6,5,13,E01,19107800,Outside Fire,9/10/19,9/9/19,9/10/19 6:05:13,9/10/19 6:05:13 AM,9/10/19 6:05:38 AM,9/10/19 6:07:00 AM,9/10/19 6:11:13 AM,,,Fire,9/10/19 6:13:13 AM,MCALLISTER ST/JONES ST,San Francisco,94102,B03,36,1455,A,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78113616052921, -122.41202407555724)"
192531124-E03,192531124,40.03333334,9,36,31,E03,19107861,Vehicle Fire,9/10/19,9/10/19,9/10/19 9:36:31,9/10/19 9:37:15 AM,9/10/19 9:37:35 AM,9/10/19 9:39:09 AM,9/10/19 9:40:23 AM,,,Fire,9/10/19 10:16:33 AM,OLIVE ST/POLK ST,San Francisco,94109,B02,3,3115,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78450084289248, -122.41945454498746)"
192531124-T03,192531124,37.66666667,9,36,31,T03,19107861,Vehicle Fire,9/10/19,9/10/19,9/10/19 9:36:31,9/10/19 9:37:15 AM,9/10/19 9:37:35 AM,9/10/19 9:37:50 AM,9/10/19 10:02:41 AM,,,Fire,9/10/19 10:14:11 AM,OLIVE ST/POLK ST,San Francisco,94109,B02,3,3115,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.78450084289248, -122.41945454498746)"
